State Pcode,State Name,LGA Pcode,LGA Name,Ward Name,School Name,School Level,School Type,School Status
NG002,Adamawa,NG002009,Lamurde,Suwa ,Dutse Makka Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,Furtu ,Furtu Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,Suwa ,Gali Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,Suwa ,"Goye Kiza Primry School, Suwa Lamurde",Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,Gundilli Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,Gurbinbaure Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,Waduku ,Gurbinbaure Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,Gyakan Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,Gyawana Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,Hadiyo Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,Hoki Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,Ngbakawo ,Kabawa Priamry School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,Kabawa Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,Kpengti Priamry School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,Lafiya ,Kupte Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,Kwafara Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,Kwah Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,Kwazin Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,Labale Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,Labale Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,Lafiya ,Lafiya Cenral Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,"Lafiya Nomadic Primary School, Lafiya",Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,Lakan Primary,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,Lakan Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,Lamurde Central Nursery/Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,Lamurde ,Lamurde Girls Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,Lamurde II Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,Lamurde Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,Lasun Primary,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,Lafiya ,Local Education Authority Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,Ngbakawo ,Luggere Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,Mamsirme Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,Dubwangun ,Mbemun Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,Lamurde ,Mwanatari Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,"Mwanatari Primary School, II",Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,Ngbakawo Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,Ngbebonge Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,Ngodogoron Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,Suwa ,Ningwe Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,"Nomadic Primary School, Zekun",Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,Dubwangun ,Nzopudo Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,Opalo ,Opalo Pilot Nursery/Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,Rigange I Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,Regange ,Rigange II Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,Ruwan Zafi Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,Sabon Gari Kabawa Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,Nbebungun ,Sabonlayi Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,Savannah Staff Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,Shemun Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,Suwa ,Song Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,Suwa Bulkutu Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,Suwa Kasa Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,Suwa ,Tikai Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,Tingno Dutse I Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,Tingno Dutse II Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,Tingno-Kogi Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,Suwa ,Tisso Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,Tito Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,Bwebonge ,Tubto Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,Waduku ,Tungan Waja Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,"U.B.E Primary School, Hoki",Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,Vwapti Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,Waduku Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,Ngeungun ,Wammi Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,Suwa ,Wamsa Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,Suwa ,Wankang Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,Wurki Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,Zaibadari Pry. School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,Opalo ,Zekun Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,Suwa ,"Goye Kiza Primry School, Suwa Lamurde",Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,Suwa ,Lassun Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,"Government Junior Secondary School, Mamsirme",Junior Secondary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,"Government Junior Secondary School, Sabon Layi",Junior Secondary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,"Government Day Junior Secondary School, Dubwangun",Junior Secondary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,"Government Day Junior Secondary School, Tupto",Junior Secondary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,"Government Junior Secondary School, Apalo-Lamurde",Junior Secondary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,"Government Junior Secondary School, Bollere",Junior Secondary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,"Government Junior Secondary School, Ngbakawo",Junior Secondary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,"Government Junior Secondary School, Rigange-Lamurde",Junior Secondary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,"Government Day Junior Secondary School, Zekun",Junior Secondary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,"Government Day Junior Secondary School, Lafiya",Junior Secondary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,"Government Day Junior Secondary School, Waduku",Junior Secondary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,"Government Day Secondary School, Lafiya",Junior Secondary,Indeterminate,Open
NG002,Adamawa,NG002009,Lamurde,,"Government Junior Secondary School, Lamurde",Junior Secondary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,"Government Junior Secondary School, Suwa Kasa",Junior Secondary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,"Government Junior Secondary School, Gangrang",Junior Secondary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,"Government Junior Secondary School, Gyakan",Junior Secondary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,"Government Junior Secondary School, Gyawana",Junior Secondary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,"Government Junior Secondary School, Kwah",Junior Secondary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,"Government Junior Secondary School, Tingno",Junior Secondary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,"Government Senior Secondary School, Rigange",Junior Secondary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,"Government Day Secondary School, Tingno Dutse",Senior Secondary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,"Government Day Secondary School, Wuduku",Senior Secondary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,"Government Day Secondary School, Zekun",Senior Secondary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,"Government Day Senior Secondary School, Suwa Kasa",Senior Secondary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,"Government Secondary School, Dubwangu",Senior Secondary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,"Government Senior Secondary School, Mamsirme",Senior Secondary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,"Government Senior Secondary School, Rigange",Senior Secondary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,"Government Senior Secondary School, Opalo",Senior Secondary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,"Government Day Secondary School, Gyakan",Senior Secondary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,Lamurde ,"Government Day Secondary School, Lamurde",Senior Secondary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,Lamurde ,"Government Day Senior Secondary School, Gyawana",Senior Secondary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,Lafiya ,"Government Day Senior Secondary School, Lafiya",Senior Secondary,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,"Kwarma Memorial Academy, Mamsirme",Private Education,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,LCCN Low Cost Gyawana Primary School,Private Education,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,"Luther Comprehensive Academy, Lamurde",Private Education,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,"Saint Micheal'S Cri Primary School, Gyawana",Private Education,Regular,Open
NG002,Adamawa,NG002009,Lamurde,Gyawana ,Savannah Staff Primary School,Private Education,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,Sky Nursery & Primary School,Private Education,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,Victory Nursery/Primary School,Private Education,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,"Wonokaha Memorial Nursery, Primary & Secondary School",Private Education,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,"Asasul Islam Nursery & Primary School, Jibwis",Private Education,Islamiyya Integrated,Open
NG002,Adamawa,NG002009,Lamurde,,"Christ Apostolic College, Tingno Dutse",Private Education,Regular,Open
NG002,Adamawa,NG002009,Lamurde,Gyawana ,Savanah Sugar High School,Private Education,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,"Ecwa Academy, Gyawana",Private Education,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,"Alheri Academy, Tingno",Private Education,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,Madarasatu Kanzul Islam Lafiya,Private Education,Islamiyya Integrated,Open
NG002,Adamawa,NG002009,Lamurde,,"Pwavi Comprehensive School, Waduku",Private Education,Regular,Open
NG002,Adamawa,NG002009,Lamurde,Lafiya ,"Accord Academy, Lafiya (Mere I)",Private Education,Regular,Open
NG002,Adamawa,NG002009,Lamurde,,"Rhimack Academy, Lafiya",Private Education,Regular,Open
NG002,Adamawa,NG002009,Lamurde,Lamurde ,Darul Ullum Islamic School,Private Education,Islamiyya Integrated,Open
NG002,Adamawa,NG002009,Lamurde,Lafiya ,"Hillalu Islamic School, Saadat",Private Education,Islamiyya Integrated,Open
NG002,Adamawa,NG002009,Lamurde,Lafiya ,Samails Islamic School,Private Education,Islamiyya Integrated,Open
NG002,Adamawa,NG002009,Lamurde,Lafiya ,Ibrahim Memorial Nursery & Primary,Private Education,Regular,Open
NG002,Adamawa,NG002009,Lamurde,Lafiya ,Madasatu L Nurul Islam,Private Education,Islamiyya Integrated,Open
NG002,Adamawa,NG002009,Lamurde,Lafiya ,Attarbiyat Islamic School,Private Education,Islamiyya Integrated,Open
NG002,Adamawa,NG002009,Lamurde,Lafiya ,"Living Hope Academy, Nursery & Primary",Private Education,Regular,Open
NG002,Adamawa,NG002009,Lamurde,Lafiya ,"Misbau Sunna College, For Arabic & Islamic Studes",Private Education,Islamiyya Integrated,Open
NG002,Adamawa,NG002009,Lamurde,Waduku ,Ecwa Nursery & Primary School,Private Education,Regular,Open
NG002,Adamawa,NG002009,Lamurde,Rigange ,"Morning Star Academy, Rigange",Private Education,Regular,Open
NG002,Adamawa,NG002009,Lamurde,Rigange ,Lutheran Progressive Nursery & Primary,Private Education,Regular,Open
NG002,Adamawa,NG002010,Madagali,,Bebel Girls Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,,Bitiku Central Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,,Bitiku Juli Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Hymbula ,Bitiku Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Duhu ,Brishishiwa Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,,"Central Pilot Primary School, Madagali",Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Wagga Chakawa ,Chakawa Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,,Dallam Central Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Sukur Shalmi Vapura ,"Damai Sama Primary School, Mildu",Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,,Dangzang Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,,"Danzang Primary School, Madagali Area",Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,,Dar Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,,"Demonstration Primary School, Shuwa",Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Duhu ,"Dirankore Nomadic Primary School, Madagali",Pre-Primary & Primary,Nomadic (Migrants),Open
NG002,Adamawa,NG002010,Madagali,Bebel ,"Dirif Primary School, Madagali",Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,,Duhu Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Kirchiga ,Duwala Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Pallam ,Dzuel Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Hyambula ,Gadadamai Hyambula Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Gulak ,Gadadamai Kuda Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,,"Gadagali Primary School, Maadagali",Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,,Gadamahol Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Madagali ,Gadamayo Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Gulak ,Ghantsa Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Gulak ,"Ghumbili Primary School, Gulak Madagali",Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Gulak ,Giwambula Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,,Gofak Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,,Gubla Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,,Gulak Central Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,,Gwaba Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,,"Hashi Primary School, Gulak",Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Madagali ,Humsi Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Madagali ,Hurgo Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Madagali ,"Hyambula I Primary School, Hyambula I",Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Madagali ,Hyambula Central Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Kirchinga ,"Imirsa Primary School, Kirchinga",Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Gulak Ward ,Jalingo Gulak Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,,"Jiddel Nasarawo Nomadic Primary School, Kuda Gulak",Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,,"Kafin-Hausa Primary School, Madagali.",Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,,Kamburo Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Gulak ,Kaya Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,,"Kesure Nomadic Primary School, Hyambula",Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,,Kirchinga Cetral Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Pallam Kojiti Dzuel ,Kojiti Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,,Kolbadi Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Madagali ,Kopa Central Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,,Kopa Lumore Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,,Kubu Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Madagali ,Kumbula Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Vapura ,"Kurang Primary School, Kurang",Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,,Kwakura Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Duhumayowandu ,"Kwathlama Kuda Primary School, Shuwa",Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,,"Lumadu Primary School, Lumadu",Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Madagali ,Madagali Central Model Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Sukur Shalmi ,"Mafer Primary School, Madagali",Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,,Maggar Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Wagga ,Mandaka Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Kirchinga ,Maradi Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Madagali ,Mede Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Sukur ,Midlu Central Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,,Midlu Vapuba Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,,Midlu Vapura Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,,Muduvu Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,,"Ndalmi Primary School, Ndalmi",Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,,"Ngurgu' U Primary School, Ngurguu",Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Madagali ,Njahili Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Bebel ,Nyibango Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,,Owuro- Sara Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,,Pallam Central Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Madagali ,"Rugudum Primary School, Ruguduu",Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Madagali ,"Sabongari Primart School, Madgali",Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Madagali ,Sabon-Layi Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Duhu Shuwa ,Shuwa Central Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,,Shuwari Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,,Sukur Daurawa Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Shilmi Vapura ,Sukur Jira Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Bebel ,Sukur Settlement Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,,Takya Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,,Thalwacina Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Pallam ,Tughum Waziri Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,,Tur Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,,Turtakiva Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Madagali ,Vizik Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Wagga Chakawa ,"Wagga Central Primary School, Madagali",Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Wagga Chakawa ,Wagga Mallum Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Yhmbula ,Wakara Primary Schoo,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Gulak ,Wanuki Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,,Wula Hanko Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Wula ,Wula Kushiri Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Wula ,Wula Mango Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Duhu ,Wurogas B Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Pallamkojiji ,"Wurogas 'A' Primary School, Wurogas",Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,,Wurongayandi Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Bebel ,Wurosara Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Shuwa ,Zhau Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Bebel ,Vrokotok Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,,Gilma Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,,Pubba Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,,Dumai Dutse Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Pallam ,Mbaya Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Madagali Ward ,"Hillside Primary School, Madagali",Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Bitiku Hymbula ,"Bitiku Ngallam Primary School, Madagali",Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Humsi ,Chekelek Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Wagga/Chakawa ,Lukumbi Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Wagga Chakawa ,Ghabala Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Wagga Chakawa ,Wurosajo Nomadic Primary School,Pre-Primary & Primary,Nomadic (Migrants),Open
NG002,Adamawa,NG002010,Madagali,Gulak ,Pambula Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Wagga/Chakawa ,Tur Machichi A Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Wula ,Wula Hanko Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Wagga Chakawa ,Thidauk Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Pallam ,Kwashinashi Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Wagga Chakawa ,Gori Primary School,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Madagali ,"Nassarawo Jiddel Primary School, Education Authority Madagali",Pre-Primary & Primary,Nomadic (Migrants),Open
NG002,Adamawa,NG002010,Madagali,Sukur Shalmi Vapura ,Damai Sama B,Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,Kirchinga ,"Gra Primary School, Duwala Zone Madagali Lea",Pre-Primary & Primary,Regular,Open
NG002,Adamawa,NG002010,Madagali,,"Government Day Secondary School, Gulak",Junior Secondary,Regular,Open
NG002,Adamawa,NG002010,Madagali,,"Government Junior Secondary School, Kwakwaah",Junior Secondary,Regular,Open
